Date,Time,Memory,Fo,Fm,Fv_Fm
8/10/2021,18:20:20,624,223,578,0.614
8/10/2021,18:20:29,625,220,557,0.605
8/10/2021,18:20:40,626,167,377,0.557
8/10/2021,18:20:41,627,153,15,NA
8/10/2021,18:20:43,628,0,0,NA
8/10/2021,18:21:27,629,157,401,0.608
8/10/2021,18:21:37,630,0,0,NA
8/10/2021,18:22:26,631,158,391,0.596
8/10/2021,18:22:35,632,311,654,0.524
8/10/2021,18:22:42,633,173,347,0.501
8/10/2021,18:22:49,634,164,400,0.59
8/10/2021,18:23:01,635,0,0,NA
8/10/2021,18:23:58,636,161,425,0.621
8/10/2021,18:24:14,637,86,181,0.525
8/10/2021,18:24:25,638,125,271,0.539
8/10/2021,18:24:44,639,149,358,0.584
8/10/2021,18:24:49,640,313,697,0.551
8/10/2021,18:25:06,641,0,0,NA
8/10/2021,18:25:33,642,209,471,0.556
8/10/2021,18:25:41,643,202,454,0.555
8/10/2021,18:25:50,644,189,387,0.512
8/10/2021,18:25:57,645,244,626,0.61
8/10/2021,18:26:18,646,11,11,NA
8/10/2021,18:26:54,647,173,410,0.578
8/10/2021,18:27:01,648,599,858,0.302
8/10/2021,18:27:10,649,211,272,0.224
8/10/2021,18:27:21,650,492,748,0.342
8/10/2021,18:27:27,651,221,301,0.266
8/10/2021,18:27:36,652,8,9,NA
8/10/2021,18:28:16,653,334,889,0.624
8/10/2021,18:28:28,654,265,649,0.592
8/10/2021,18:28:45,655,178,318,0.44
8/10/2021,18:28:51,656,335,583,0.425
8/10/2021,18:33:55,659,261,796,0.672
8/10/2021,18:34:19,660,236,608,0.612
8/10/2021,18:34:26,661,307,752,0.592
8/10/2021,18:34:33,662,269,647,0.584
8/10/2021,18:34:59,663,4,8,NA
8/10/2021,18:35:20,664,245,590,0.585
8/10/2021,18:35:28,665,274,716,0.617
8/10/2021,18:35:37,666,173,437,0.604
8/10/2021,18:35:46,667,280,757,0.63
8/10/2021,18:36:03,668,8,6,NA
8/10/2021,18:36:49,669,245,579,0.577
8/10/2021,18:36:56,670,227,450,0.496
8/10/2021,18:37:03,671,209,580,0.64
8/10/2021,18:37:10,672,197,533,0.63
8/10/2021,18:37:18,673,8,8,NA
8/10/2021,18:38:13,674,208,530,0.608
8/10/2021,18:38:35,675,142,336,0.577
8/10/2021,18:38:50,676,280,754,0.629
8/10/2021,18:39:00,677,247,659,0.625
8/10/2021,18:39:08,678,7,10,NA
8/10/2021,18:39:40,679,358,824,0.566
8/10/2021,18:39:49,680,128,283,0.548
8/10/2021,18:39:55,681,292,803,0.636
8/10/2021,18:40:01,682,226,584,0.613
8/10/2021,18:40:05,683,7,8,NA
8/10/2021,18:40:54,684,191,310,0.384
8/10/2021,18:41:01,685,341,848,0.598
8/10/2021,18:41:07,686,182,419,0.566
8/10/2021,18:41:13,687,218,490,0.555
8/10/2021,18:41:41,688,2,3,NA
8/10/2021,18:41:47,689,0,2,NA
8/10/2021,18:45:46,690,263,716,0.633
8/10/2021,18:45:55,691,276,734,0.624
8/10/2021,18:46:06,692,355,1075,0.67
8/10/2021,18:46:14,693,344,1078,0.681
8/10/2021,18:46:30,694,10,12,NA
8/10/2021,18:47:01,695,376,933,0.597
8/10/2021,18:47:13,696,371,1041,0.644
8/10/2021,18:47:32,697,353,1064,0.668
8/10/2021,18:47:40,698,285,981,0.709
8/10/2021,18:47:45,699,7,10,NA
8/10/2021,18:48:20,700,238,640,0.628
8/10/2021,18:48:32,701,317,910,0.652
8/10/2021,18:49:00,702,303,811,0.626
8/10/2021,18:49:07,703,175,459,0.619
8/10/2021,18:49:12,704,6,6,NA
8/10/2021,18:49:52,705,290,826,0.649
8/10/2021,18:50:00,706,287,781,0.633
8/10/2021,18:50:13,707,282,781,0.639
8/10/2021,18:50:24,708,244,642,0.62
8/10/2021,18:50:28,709,5,8,NA
8/10/2021,18:51:24,710,323,973,0.668
8/10/2021,18:51:37,711,329,975,0.663
8/10/2021,18:51:49,712,208,593,0.649
8/10/2021,18:52:05,713,206,545,0.622
8/10/2021,18:52:40,714,4,7,NA
8/10/2021,18:53:04,715,355,903,0.607
8/10/2021,18:53:11,716,370,1110,0.667
8/10/2021,18:53:23,717,231,611,0.622
8/10/2021,18:53:30,718,262,835,0.686
8/10/2021,18:57:11,719,0,0,NA
8/10/2021,18:57:15,720,0,0,NA
8/10/2021,19:01:03,721,207,251,0.175
8/10/2021,19:01:10,722,297,693,0.571
8/10/2021,19:01:19,723,140,386,0.637
8/10/2021,19:01:30,724,212,578,0.633
8/10/2021,19:01:51,725,12,13,NA
8/10/2021,19:02:22,726,243,737,0.67
8/10/2021,19:02:37,727,117,346,0.662
8/10/2021,19:03:08,728,311,930,0.666
8/10/2021,19:03:21,729,282,714,0.605
8/10/2021,19:03:28,730,154,479,0.678
8/10/2021,19:03:46,731,7,7,NA
8/10/2021,19:04:21,732,317,849,0.627
8/10/2021,19:04:31,733,173,442,0.609
8/10/2021,19:04:40,734,309,883,0.65
8/10/2021,19:04:45,735,271,741,0.634
8/10/2021,19:05:07,736,7,9,NA
8/10/2021,19:05:30,737,266,617,0.569
8/10/2021,19:05:36,738,276,702,0.607
8/10/2021,19:05:43,739,266,676,0.607
8/10/2021,19:05:49,740,75,166,0.548
8/10/2021,19:06:01,741,257,734,0.65
8/10/2021,19:06:11,742,18,21,NA
8/10/2021,19:06:44,743,288,738,0.61
8/10/2021,19:06:52,744,154,388,0.603
8/10/2021,19:07:01,745,245,781,0.686
8/10/2021,19:07:06,746,216,632,0.658
8/10/2021,19:07:21,747,16,16,NA
8/10/2021,19:08:03,748,384,1160,0.669
8/10/2021,19:08:10,749,388,1289,0.699
8/10/2021,19:08:18,750,318,795,0.6
8/10/2021,19:08:26,751,271,773,0.649
8/10/2021,19:13:29,752,0,0,NA
8/10/2021,19:13:36,753,0,0,NA
8/10/2021,20:37:55,754,31,31,NA
8/10/2021,20:38:25,755,355,746,0.524
8/10/2021,20:38:42,756,275,477,0.423
8/10/2021,20:38:50,757,319,635,0.498
8/10/2021,20:38:59,758,303,630,0.519
8/10/2021,20:39:10,759,14,14,NA
8/10/2021,20:40:24,760,185,394,0.53
8/10/2021,20:40:32,761,302,632,0.522
8/10/2021,20:40:42,762,282,589,0.521
8/10/2021,20:40:52,763,152,275,0.447
8/10/2021,20:40:59,764,10,11,NA
8/10/2021,20:41:17,765,213,442,0.518
8/10/2021,20:41:24,766,266,599,0.556
8/10/2021,20:41:34,767,335,761,0.56
8/10/2021,20:41:40,768,230,446,0.484
8/10/2021,20:41:50,769,14,13,NA
8/10/2021,20:42:27,770,210,426,0.507
8/10/2021,20:42:37,771,265,565,0.531
8/10/2021,20:42:46,772,188,374,0.497
8/10/2021,20:42:53,773,268,595,0.55
8/10/2021,20:43:05,774,12,12,NA
8/10/2021,20:43:25,775,309,701,0.559
8/10/2021,20:43:33,776,405,715,0.434
8/10/2021,20:43:42,777,549,807,0.32
8/10/2021,20:43:50,778,321,533,0.398
8/10/2021,20:43:56,779,12,15,NA
8/10/2021,20:44:30,780,360,749,0.519
8/10/2021,20:44:39,781,342,758,0.549
8/10/2021,20:44:49,782,348,762,0.543
8/10/2021,20:44:56,783,282,569,0.504
8/10/2021,20:45:14,784,14,14,NA
8/10/2021,20:45:18,785,14,15,NA
8/10/2021,20:47:06,786,375,900,0.583
8/10/2021,20:47:12,787,267,772,0.654
8/10/2021,20:47:20,788,112,233,0.519
8/10/2021,20:47:34,789,237,539,0.56
8/10/2021,20:47:47,790,255,522,0.511
8/10/2021,20:48:07,791,16,15,NA
8/10/2021,20:48:49,793,220,503,0.563
8/10/2021,20:48:56,794,151,414,0.635
8/10/2021,20:49:04,795,245,543,0.549
8/10/2021,20:49:16,796,377,828,0.545
8/10/2021,20:49:22,797,8,8,NA
8/10/2021,20:49:48,798,274,697,0.607
8/10/2021,20:49:55,799,283,708,0.6
8/10/2021,20:50:01,800,268,625,0.571
8/10/2021,20:50:09,801,203,428,0.526
8/10/2021,20:50:25,802,14,13,NA
8/10/2021,20:51:03,803,248,649,0.618
8/10/2021,20:51:14,804,249,596,0.582
8/10/2021,20:51:25,805,313,806,0.612
8/10/2021,20:51:32,806,267,644,0.585
8/10/2021,20:51:40,807,8,7,NA
8/10/2021,20:52:07,808,330,683,0.517
8/10/2021,20:52:18,809,386,840,0.54
8/10/2021,20:52:38,810,369,960,0.616
8/10/2021,20:52:45,811,374,919,0.593
8/10/2021,20:53:26,812,15,15,NA
8/10/2021,20:53:55,813,467,1089,0.571
8/10/2021,20:54:02,814,301,746,0.597
8/10/2021,20:54:08,815,277,601,0.539
8/10/2021,20:54:17,816,185,325,0.431
8/10/2021,20:54:55,817,0,0,NA
8/10/2021,20:55:02,818,0,1,NA
8/10/2021,20:56:07,819,159,381,0.583
8/10/2021,20:56:15,820,391,897,0.564
8/10/2021,20:56:25,821,261,707,0.631
8/10/2021,20:56:34,822,208,551,0.623
8/10/2021,20:56:40,823,12,14,NA
8/10/2021,20:57:49,824,444,1135,0.609
8/10/2021,20:58:10,825,407,987,0.588
8/10/2021,20:58:27,826,515,1397,0.631
8/10/2021,20:58:42,827,387,1019,0.62
8/10/2021,20:59:15,828,15,14,NA
8/10/2021,20:59:44,829,309,798,0.613
8/10/2021,20:59:53,830,352,910,0.613
8/10/2021,21:00:02,831,277,679,0.592
8/10/2021,21:00:10,832,170,394,0.569
8/10/2021,21:00:20,833,14,15,NA
8/10/2021,21:00:48,834,294,763,0.615
8/10/2021,21:00:54,835,322,791,0.593
8/10/2021,21:01:01,836,293,714,0.59
8/10/2021,21:01:18,837,290,718,0.596
8/10/2021,21:01:38,838,9,10,NA
8/10/2021,21:01:58,839,375,953,0.607
8/10/2021,21:02:06,840,223,520,0.571
8/10/2021,21:02:17,841,347,931,0.627
8/10/2021,21:02:26,842,349,893,0.609
8/10/2021,21:02:40,843,14,15,NA
8/10/2021,21:03:09,844,240,587,0.591
8/10/2021,21:03:17,845,365,925,0.605
8/10/2021,21:03:26,846,326,865,0.623
8/10/2021,21:03:35,847,223,596,0.626
8/10/2021,21:04:05,849,0,0,NA
8/10/2021,21:05:33,850,360,921,0.609
8/10/2021,21:05:40,851,413,997,0.586
8/10/2021,21:05:53,852,265,665,0.602
8/10/2021,21:06:02,853,223,516,0.568
8/10/2021,21:06:08,854,13,14,NA
8/10/2021,21:06:23,855,363,843,0.569
8/10/2021,21:06:50,856,345,788,0.562
8/10/2021,21:07:02,857,258,597,0.568
8/10/2021,21:07:18,858,216,499,0.567
8/10/2021,21:07:29,859,15,16,NA
8/10/2021,21:07:46,860,271,693,0.609
8/10/2021,21:07:55,861,276,695,0.603
8/10/2021,21:08:04,862,260,625,0.584
8/10/2021,21:08:20,863,246,562,0.562
8/10/2021,21:08:31,864,13,13,NA
8/10/2021,21:08:52,865,253,587,0.569
8/10/2021,21:09:04,866,307,740,0.585
8/10/2021,21:09:11,867,300,720,0.583
8/10/2021,21:09:21,868,252,590,0.573
8/10/2021,21:09:27,869,0,0,NA
8/10/2021,21:09:48,870,303,689,0.56
8/10/2021,21:10:00,871,368,940,0.609
8/10/2021,21:10:10,872,367,935,0.607
8/10/2021,21:10:18,873,209,484,0.568
8/10/2021,21:10:26,874,0,0,NA
8/10/2021,21:10:48,875,422,1124,0.625
8/10/2021,21:10:57,876,484,1288,0.624
8/10/2021,21:11:04,877,329,750,0.561
8/10/2021,21:11:29,878,380,1037,0.634
8/10/2021,21:12:02,879,0,0,NA
8/10/2021,21:12:05,880,0,0,NA
8/10/2021,21:12:08,881,0,0,NA
8/10/2021,22:34:08,882,347,736,0.529
8/10/2021,22:34:24,883,128,251,0.49
8/10/2021,22:34:32,884,309,569,0.457
8/10/2021,22:34:44,885,229,422,0.457
8/10/2021,22:34:48,886,1,13,NA
8/10/2021,22:35:44,887,281,612,0.541
8/10/2021,22:35:51,888,236,477,0.505
8/10/2021,22:36:02,889,243,484,0.498
8/10/2021,22:36:18,890,172,350,0.509
8/10/2021,22:36:25,891,0,3,NA
8/10/2021,22:36:43,892,223,477,0.532
8/10/2021,22:36:57,893,221,470,0.53
8/10/2021,22:37:06,894,252,577,0.563
8/10/2021,22:37:18,895,287,595,0.518
8/10/2021,22:37:24,896,12,14,NA
8/10/2021,22:38:00,897,238,523,0.545
8/10/2021,22:38:13,898,210,430,0.512
8/10/2021,22:38:23,899,277,606,0.543
8/10/2021,22:38:35,900,312,732,0.574
8/10/2021,22:38:53,901,15,16,NA
8/10/2021,22:39:25,902,194,182,NA
8/10/2021,22:39:42,903,337,819,0.589
8/10/2021,22:39:56,904,291,644,0.548
8/10/2021,22:40:04,905,489,798,0.387
8/10/2021,22:40:13,906,287,422,0.32
8/10/2021,22:40:18,907,12,14,NA
8/10/2021,22:40:46,908,386,861,0.552
8/10/2021,22:40:55,909,390,931,0.581
8/10/2021,22:41:05,910,266,510,0.478
8/10/2021,22:41:17,911,278,542,0.487
8/10/2021,22:41:26,912,9,14,NA
8/10/2021,22:41:34,913,13,14,NA
8/10/2021,22:44:01,914,241,582,0.586
8/10/2021,22:44:10,915,287,661,0.566
8/10/2021,22:44:32,916,287,649,0.558
8/10/2021,22:44:45,917,283,639,0.557
8/10/2021,22:44:53,918,15,16,NA
8/10/2021,22:45:36,919,263,610,0.569
8/10/2021,22:45:48,920,242,570,0.575
8/10/2021,22:46:00,921,377,882,0.573
8/10/2021,22:46:07,922,378,913,0.586
8/10/2021,22:46:14,923,12,11,NA
8/10/2021,22:47:04,924,307,707,0.566
8/10/2021,22:47:15,925,264,661,0.601
8/10/2021,22:47:26,926,81,373,0.783
8/10/2021,22:47:54,927,253,677,0.626
8/10/2021,22:48:04,928,277,678,0.591
8/10/2021,22:48:10,929,0,10,NA
8/10/2021,22:48:56,930,272,676,0.598
8/10/2021,22:49:03,931,241,585,0.588
8/10/2021,22:49:15,932,292,724,0.597
8/10/2021,22:49:22,933,281,705,0.601
8/10/2021,22:49:29,934,2,16,NA
8/10/2021,22:49:59,935,464,906,0.488
8/10/2021,22:50:07,936,431,906,0.524
8/10/2021,22:50:14,937,267,682,0.609
8/10/2021,22:50:24,938,408,1035,0.606
8/10/2021,22:50:33,939,9,13,NA
8/10/2021,22:51:06,940,456,1088,0.581
8/10/2021,22:51:13,941,386,1012,0.619
8/10/2021,22:51:28,942,428,928,0.539
8/10/2021,22:51:36,943,353,792,0.554
8/10/2021,22:52:01,944,0,0,NA
8/10/2021,22:52:03,945,0,0,NA
8/10/2021,22:53:44,946,363,911,0.602
8/10/2021,22:53:51,947,403,914,0.559
8/10/2021,22:53:57,948,399,1066,0.626
8/10/2021,22:54:06,949,321,826,0.611
8/10/2021,22:54:13,950,17,18,NA
8/10/2021,22:55:28,951,538,1349,0.601
8/10/2021,22:55:35,952,316,773,0.591
8/10/2021,22:55:48,953,282,640,0.559
8/10/2021,22:56:06,954,306,774,0.605
8/10/2021,22:56:13,955,15,15,NA
8/10/2021,22:56:37,956,354,879,0.597
8/10/2021,22:56:46,957,345,893,0.614
8/10/2021,22:56:54,958,257,641,0.599
8/10/2021,22:57:03,959,250,596,0.581
8/10/2021,22:57:08,960,15,16,NA
8/10/2021,22:58:00,961,354,926,0.618
8/10/2021,22:58:10,962,283,677,0.582
8/10/2021,22:58:23,963,272,671,0.595
8/10/2021,22:58:36,964,296,717,0.587
8/10/2021,22:58:44,965,0,14,NA
8/10/2021,22:59:13,966,324,804,0.597
8/10/2021,22:59:23,967,396,975,0.594
8/10/2021,22:59:32,968,394,979,0.598
8/10/2021,22:59:41,969,285,731,0.61
8/10/2021,22:59:51,970,15,18,NA
8/10/2021,23:00:46,971,384,1009,0.619
8/10/2021,23:00:57,972,422,1086,0.611
8/10/2021,23:01:06,973,298,739,0.597
8/10/2021,23:01:13,974,349,897,0.611
8/10/2021,23:01:20,975,13,14,NA
8/10/2021,23:01:22,976,11,13,NA
8/10/2021,23:02:57,977,388,993,0.609
8/10/2021,23:03:05,978,421,1033,0.592
8/10/2021,23:03:12,979,254,656,0.613
8/10/2021,23:03:24,980,330,795,0.585
8/10/2021,23:03:30,981,0,10,NA
8/10/2021,23:03:48,982,331,788,0.58
8/10/2021,23:04:05,983,314,768,0.591
8/10/2021,23:04:16,984,290,703,0.587
8/10/2021,23:04:23,985,323,806,0.599
8/10/2021,23:04:29,986,0,12,NA
8/10/2021,23:04:42,987,302,768,0.607
8/10/2021,23:04:48,988,263,649,0.595
8/10/2021,23:04:56,989,296,727,0.593
8/10/2021,23:05:03,990,254,625,0.594
8/10/2021,23:05:10,991,11,13,NA
8/10/2021,23:05:23,992,271,654,0.586
8/10/2021,23:05:31,993,303,716,0.577
8/10/2021,23:05:38,994,338,861,0.607
8/10/2021,23:05:49,995,290,696,0.583
8/10/2021,23:05:58,996,0,13,NA
8/10/2021,23:06:18,997,303,761,0.602
8/10/2021,23:06:25,998,358,917,0.61
8/10/2021,23:06:33,999,377,908,0.585
8/10/2021,23:06:44,1000,246,590,0.583
8/10/2021,23:06:49,1001,5,15,NA
8/10/2021,23:07:20,1002,480,1294,0.629
8/10/2021,23:07:27,1003,269,706,0.619
8/10/2021,23:07:38,1004,369,887,0.584
8/10/2021,23:08:01,1005,211,518,0.593
8/10/2021,23:08:21,1006,0,0,NA
8/10/2021,23:08:25,1007,0,0,NA
8/10/2021,23:08:27,1008,0,0,NA
8/17/2021,18:22:45,1012,15,14,NA
8/17/2021,18:23:19,1013,381,952,0.6
8/17/2021,18:23:26,1014,391,969,0.596
8/17/2021,18:23:33,1015,295,709,0.584
8/17/2021,18:23:40,1016,194,424,0.542
8/17/2021,18:23:53,1017,15,16,NA
8/17/2021,18:24:26,1018,264,604,0.563
8/17/2021,18:24:33,1019,255,602,0.576
8/17/2021,18:24:47,1020,327,802,0.592
8/17/2021,18:24:53,1021,338,903,0.626
8/17/2021,18:24:58,1022,15,16,NA
8/17/2021,18:26:20,1023,258,692,0.627
8/17/2021,18:26:27,1024,181,480,0.623
8/17/2021,18:26:33,1025,163,447,0.635
8/17/2021,18:26:43,1026,99,251,0.606
8/17/2021,18:26:51,1027,263,588,0.553
8/17/2021,18:27:13,1028,19,21,NA
8/17/2021,18:27:42,1029,293,806,0.636
8/17/2021,18:27:48,1030,263,706,0.627
8/17/2021,18:27:56,1031,316,839,0.623
8/17/2021,18:28:04,1032,314,788,0.602
8/17/2021,18:28:15,1033,14,16,NA
8/17/2021,18:28:42,1034,231,604,0.618
8/17/2021,18:28:48,1035,507,854,0.406
8/17/2021,18:28:56,1036,341,635,0.463
8/17/2021,18:29:04,1037,119,184,0.353
8/17/2021,18:29:21,1038,254,489,0.481
8/17/2021,18:29:36,1039,17,17,NA
8/17/2021,18:29:51,1040,284,592,0.52
8/17/2021,18:29:58,1041,436,880,0.505
8/17/2021,18:30:06,1042,291,789,0.631
8/17/2021,18:30:17,1043,265,764,0.653
8/17/2021,18:30:36,1044,16,17,NA
8/17/2021,18:30:42,1045,17,16,NA
8/17/2021,18:35:43,1046,250,642,0.611
8/17/2021,18:35:52,1047,179,442,0.595
8/17/2021,18:36:00,1048,265,704,0.624
8/17/2021,18:36:06,1049,334,929,0.64
8/17/2021,18:36:35,1050,22,22,NA
8/17/2021,18:36:54,1051,258,655,0.606
8/17/2021,18:37:06,1052,243,631,0.615
8/17/2021,18:37:17,1053,180,448,0.598
8/17/2021,18:37:25,1054,144,395,0.635
8/17/2021,18:37:36,1055,16,17,NA
8/17/2021,18:38:33,1056,189,475,0.602
8/17/2021,18:38:40,1057,249,667,0.627
8/17/2021,18:38:53,1058,177,488,0.637
8/17/2021,18:39:03,1059,170,377,0.549
8/17/2021,18:39:07,1060,11,11,NA
8/17/2021,18:40:06,1061,253,755,0.665
8/17/2021,18:40:15,1062,273,749,0.636
8/17/2021,18:41:12,1063,228,602,0.621
8/17/2021,18:41:22,1064,193,534,0.639
8/17/2021,18:41:28,1065,11,12,NA
8/17/2021,18:43:02,1066,242,553,0.562
8/17/2021,18:43:11,1067,257,137,NA
8/17/2021,18:43:27,1068,326,669,0.513
8/17/2021,18:43:36,1069,257,498,0.484
8/17/2021,18:43:44,1070,274,752,0.636
8/17/2021,18:43:49,1071,17,18,NA
8/17/2021,18:44:13,1072,273,730,0.626
8/17/2021,18:44:20,1073,312,798,0.609
8/17/2021,18:44:33,1074,154,427,0.639
8/17/2021,18:44:40,1075,359,1036,0.653
8/17/2021,18:45:17,1076,0,0,NA
8/17/2021,18:45:19,1077,0,0,NA
8/17/2021,18:46:41,1078,374,1178,0.683
8/17/2021,18:46:50,1079,343,1135,0.698
8/17/2021,18:46:58,1080,312,933,0.666
8/17/2021,18:47:04,1081,262,777,0.663
8/17/2021,18:47:08,1082,6,16,NA
8/17/2021,18:47:19,1083,281,824,0.659
8/17/2021,18:47:26,1084,265,814,0.674
8/17/2021,18:47:32,1085,310,908,0.659
8/17/2021,18:47:39,1086,330,983,0.664
8/17/2021,18:47:46,1087,16,16,NA
8/17/2021,18:48:01,1088,283,910,0.689
8/17/2021,18:48:08,1089,304,880,0.655
8/17/2021,18:48:16,1090,227,439,0.483
8/17/2021,18:48:30,1091,267,748,0.643
8/17/2021,18:48:39,1092,15,16,NA
8/17/2021,18:48:51,1093,313,929,0.663
8/17/2021,18:48:58,1094,219,646,0.661
8/17/2021,18:49:05,1095,300,919,0.674
8/17/2021,18:49:11,1096,280,802,0.651
8/17/2021,18:49:14,1097,8,12,NA
8/17/2021,18:49:32,1098,316,970,0.674
8/17/2021,18:49:38,1099,371,1232,0.699
8/17/2021,18:49:46,1100,341,1061,0.679
8/17/2021,18:49:54,1101,359,1089,0.67
8/17/2021,18:50:04,1102,22,25,NA
8/17/2021,18:50:16,1103,426,1427,0.701
8/17/2021,18:50:23,1104,445,1492,0.702
8/17/2021,18:50:29,1105,383,1272,0.699
8/17/2021,18:50:38,1106,193,590,0.673
8/17/2021,18:50:47,1107,354,1174,0.698
8/17/2021,18:51:39,1108,0,0,NA
8/17/2021,18:51:44,1109,0,0,NA
8/17/2021,18:57:29,1110,279,823,0.661
8/17/2021,18:57:45,1111,284,836,0.66
8/17/2021,18:58:04,1112,264,801,0.67
8/17/2021,18:58:19,1113,246,546,0.549
8/17/2021,18:58:33,1114,0,0,NA
8/17/2021,18:59:33,1115,344,1059,0.675
8/17/2021,18:59:42,1116,379,1173,0.677
8/17/2021,18:59:52,1117,384,1095,0.649
8/17/2021,19:00:01,1118,387,1088,0.644
8/17/2021,19:00:06,1119,0,0,NA
8/17/2021,19:00:59,1120,158,423,0.626
8/17/2021,19:01:10,1121,210,571,0.632
8/17/2021,19:01:21,1122,209,549,0.619
8/17/2021,19:01:32,1123,309,789,0.608
8/17/2021,19:01:42,1124,7,10,NA
8/17/2021,19:03:07,1125,315,966,0.674
8/17/2021,19:03:18,1126,250,708,0.647
8/17/2021,19:03:28,1127,296,797,0.629
8/17/2021,19:03:38,1128,230,665,0.654
8/17/2021,19:03:51,1129,0,0,NA
8/17/2021,19:05:10,1130,418,1273,0.672
8/17/2021,19:05:28,1131,351,1097,0.68
8/17/2021,19:05:50,1132,129,623,0.793
8/17/2021,19:06:11,1133,314,837,0.625
8/17/2021,19:06:20,1134,281,701,0.599
8/17/2021,19:06:31,1135,6,11,NA
8/17/2021,19:08:30,1136,344,1078,0.681
8/17/2021,19:08:37,1137,275,900,0.694
8/17/2021,19:08:46,1138,325,1044,0.689
8/17/2021,19:08:55,1139,336,953,0.647
8/17/2021,19:09:04,1140,10,11,NA
8/17/2021,19:09:07,1141,7,7,NA
8/17/2021,19:09:18,1142,6,8,NA
8/17/2021,20:54:31,1143,343,772,0.556
8/17/2021,20:54:38,1144,406,887,0.542
8/17/2021,20:54:45,1145,164,322,0.491
8/17/2021,20:54:51,1146,224,476,0.529
8/17/2021,20:55:01,1147,294,621,0.527
8/17/2021,20:55:15,1148,14,14,NA
8/17/2021,20:55:44,1149,277,595,0.534
8/17/2021,20:55:52,1150,325,674,0.518
8/17/2021,20:56:01,1151,195,284,0.313
8/17/2021,20:56:09,1152,258,596,0.567
8/17/2021,20:56:20,1153,373,797,0.532
8/17/2021,20:56:25,1154,16,16,NA
8/17/2021,20:57:10,1155,262,597,0.561
8/17/2021,20:57:16,1156,324,771,0.58
8/17/2021,20:57:23,1157,320,579,0.447
8/17/2021,20:57:37,1158,226,508,0.555
8/17/2021,20:57:50,1159,14,16,NA
8/17/2021,20:58:16,1160,357,865,0.587
8/17/2021,20:58:23,1161,250,711,0.648
8/17/2021,20:58:34,1162,371,858,0.568
8/17/2021,20:58:40,1163,224,477,0.53
8/17/2021,20:58:48,1164,7,8,NA
8/17/2021,20:59:21,1165,387,935,0.586
8/17/2021,20:59:26,1166,545,1027,0.469
8/17/2021,20:59:34,1167,373,697,0.465
8/17/2021,20:59:41,1168,369,595,0.38
8/17/2021,20:59:47,1169,0,2,NA
8/17/2021,21:00:50,1170,536,1256,0.573
8/17/2021,21:00:57,1171,436,831,0.475
8/17/2021,21:01:05,1172,366,909,0.597
8/17/2021,21:01:14,1173,294,714,0.588
8/17/2021,21:01:39,1174,8,6,NA
8/17/2021,21:01:43,1175,4,7,NA
8/17/2021,21:03:20,1176,266,641,0.585
8/17/2021,21:03:29,1177,266,605,0.56
8/17/2021,21:03:36,1178,276,653,0.577
8/17/2021,21:03:42,1179,315,749,0.579
8/17/2021,21:03:48,1180,0,1,NA
8/17/2021,21:04:16,1181,335,752,0.555
8/17/2021,21:04:21,1182,388,846,0.541
8/17/2021,21:04:27,1183,293,642,0.544
8/17/2021,21:04:35,1184,351,805,0.564
8/17/2021,21:04:41,1185,9,11,NA
8/17/2021,21:05:15,1186,261,570,0.542
8/17/2021,21:05:26,1187,298,691,0.569
8/17/2021,21:05:51,1188,324,820,0.605
8/17/2021,21:05:57,1189,300,698,0.57
8/17/2021,21:06:09,1190,8,9,NA
8/17/2021,21:06:43,1191,317,807,0.607
8/17/2021,21:06:49,1192,342,808,0.577
8/17/2021,21:06:57,1193,293,715,0.59
8/17/2021,21:07:04,1194,280,694,0.597
8/17/2021,21:07:12,1195,13,13,NA
8/17/2021,21:07:59,1196,287,781,0.633
8/17/2021,21:08:06,1197,300,794,0.622
8/17/2021,21:08:12,1198,303,806,0.624
8/17/2021,21:08:19,1199,295,776,0.62
8/17/2021,21:08:27,1200,16,17,NA
8/17/2021,21:08:50,1201,355,860,0.587
8/17/2021,21:09:01,1202,384,878,0.563
8/17/2021,21:09:07,1203,319,760,0.58
8/17/2021,21:09:14,1204,340,811,0.581
8/17/2021,21:09:43,1205,10,10,NA
8/17/2021,21:09:46,1206,8,11,NA
8/17/2021,21:11:14,1207,397,1049,0.622
8/17/2021,21:11:26,1208,370,1027,0.64
8/17/2021,21:11:44,1209,364,1026,0.645
8/17/2021,21:11:54,1210,364,1043,0.651
8/17/2021,21:12:00,1211,8,19,NA
8/17/2021,21:12:47,1212,365,914,0.601
8/17/2021,21:13:04,1213,257,655,0.608
8/17/2021,21:13:21,1214,303,778,0.611
8/17/2021,21:13:29,1215,320,778,0.589
8/17/2021,21:13:34,1216,13,16,NA
8/17/2021,21:13:56,1217,206,504,0.591
8/17/2021,21:14:02,1218,285,691,0.588
8/17/2021,21:14:12,1219,328,838,0.609
8/17/2021,21:14:19,1220,303,755,0.599
8/17/2021,21:14:26,1221,17,17,NA
8/17/2021,21:14:58,1222,288,695,0.586
8/17/2021,21:15:05,1223,286,729,0.608
8/17/2021,21:15:17,1224,345,861,0.599
8/17/2021,21:15:25,1225,342,834,0.59
8/17/2021,21:15:30,1226,0,0,NA
8/17/2021,21:16:05,1227,295,771,0.617
8/17/2021,21:16:15,1228,379,973,0.61
8/17/2021,21:16:22,1229,371,998,0.628
8/17/2021,21:16:32,1230,401,1062,0.622
8/17/2021,21:16:47,1231,4,12,NA
